,,,,,※ 값으로 변경 후 사용,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"4,542",,,,,,,,,,,,,,,"60,210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"구좌1 - 
영업제한업종","구좌1 - 
영업제한기한","구좌2 - 
영업제한업종","구좌2 - 
영업제한기한",단지명,단지코드(FMS),도시,구,동(법정동),주소(지번),주소(도로명),건물유형,준공연도,건물층수,기준평형,총 세대수,총 인구수,최초 설치일자,판매등급,판매수량,대당단가,4주 금액,프리미엄 여부,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,석수영풍마드레빌아파트,AAGMA0200861,경기도,안양시 만안구,석수동,경기도 안양시 만안구 석수동 346-3 영풍마드레빌아파트,"경기도 안양시 만안구 화창로 98 (석수동, 영풍마드레빌아파트)",아파트,2003,23,31,206,587,2021. 11. 3,A,6,7000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,석수푸르지오아파트,AAGMA0205586,경기도,안양시 만안구,석수동,경기도 안양시 만안구 석수동 374-5 석수역푸르지오아파트,"경기도 안양시 만안구 삼성산길 8 (석수동, 석수역푸르지오아파트)",아파트,2009,15,32,542,1545,2021. 6. 2,A,11,7000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,안양구룡주공그린빌아파트,AAGMA0201050,경기도,안양시 만안구,석수동,경기도 안양시 만안구 석수동 805 주공그린빌,"경기도 안양시 만안구 삼막로 12 (석수동, 주공그린빌)",아파트,2003,15,32,543,1548,2019. 1. 15,A,16,7000,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,안양석수대주파크빌,AAGMA0206408,경기도,안양시 만안구,석수동,경기도 안양시 만안구 석수동 110-20 안양 석수 대주파크빌,"경기도 안양시 만안구 경수대로1273번길 55 (석수동, 안양 석수 대주파크빌)",아파트,2005,20,32,256,730,2021. 10. 27,A,7,7000,49000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,래미안안양메가트리아,0015i000013B6tXAAS,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 1393 래미안 안양 메가트리아,"경기도 안양시 만안구 안양천서로 177 (안양동, 래미안 안양 메가트리아)",아파트,2016,32,32,4250,12113,2019. 8. 2,S,83,13000,1079000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,마인빌,AOGMA0304488,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 861-32 마인빌,"경기도 안양시 만안구 만안로 284 (안양동, 마인빌)",오피스텔,2005,10,0,182,379,2020. 11. 5,A,2,7000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,부성파인스위트,AOGMA0307110,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 518-1 부성파인스위트,"경기도 안양시 만안구 만안로55번길 20-11 (안양동, 부성파인스위트)",오피스텔,2020,13,32,48,100,2022. 2. 8,A,1,7000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,빌로채주상복합아파트,AAGMA0304669,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 533-6 빌로채,"경기도 안양시 만안구 만안로 35 (안양동, 빌로채)",주상복합,2009,20,33,153,230,2019. 1. 15,A,6,7000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,수리산성원상떼빌1차아파트,AAGMA0302574,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 709-16 수리산성원상떼빌1차,"경기도 안양시 만안구 장내로 76 (안양동, 수리산성원상떼빌1차)",아파트,2006,23,32,469,1337,2023. 3. 6,A+,14,10000,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,수리산성원상떼빌2차,AAGMA0303505,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 708-196 수리산성원상떼빌2차,"경기도 안양시 만안구 삼덕로63번길 32 (안양동, 수리산성원상떼빌2차)",아파트,2007,22,32,436,1243,2019. 12. 30,A+,12,10000,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,안양KCC스위첸,AOGMA0307519,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 433-1 안양 KCC 스위첸,"경기도 안양시 만안구 안양로 180 (안양동, 안양 KCC 스위첸)",오피스텔,2021,25,42,484,1007,2019. 1. 15,A+,9,10000,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,안양동경남아너스빌,AAGMA0302554,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 78 안양동 경남아너스빌,"경기도 안양시 만안구 태평로 214 (안양동, 안양동 경남아너스빌)",아파트,2001,20,33,248,707,2018. 10. 26,A,8,7000,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,안양역한양수자인리버파크아파트,AAGMA0302771,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 1411 안양역 한양수자인 리버파크,"경기도 안양시 만안구 안양천서로 357 (안양동, 안양역 한양수자인 리버파크)",아파트,2019,29,24,419,1194,2023. 5. 3,A,8,7000,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,안양주공뜨란채,0015i00001A53WwAAJ,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 1380 주공뜨란채,"경기도 안양시 만안구 안양천서로 289 (안양동, 주공뜨란채)",아파트,2004,25,33,1093,3115,2022. 2. 23,A+,24,10000,240000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,준마아파트,AAGMA0303806,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 192-9 준마아파트,"경기도 안양시 만안구 덕천로 140 (안양동, 준마아파트)",아파트,1989,12,0,348,992,2019. 1. 15,A,8,7000,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,진흥5차아파트,AAGMA0306940,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 908-4 진흥아파트,"경기도 안양시 만안구 양화로71번길 24 (안양동, 진흥아파트)",아파트,1987,12,28,432,1231,2019. 1. 15,A+,12,10000,120000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,헤븐리치더퍼스트294,AOGMA0307291,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 88-4 헤븐리치 더 퍼스트 294,경기도 안양시 만안구 만안로 254 (안양동),오피스텔,2018,11,0,194,404,2019. 2. 28,A,3,7000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,효성화운트빌,AAGMA0306405,경기도,안양시 만안구,안양동,경기도 안양시 만안구 안양동 976-6 효성아파트,"경기도 안양시 만안구 병목안로130번길 83 (안양동, 효성아파트)",아파트,2003,24,35,350,998,2022. 11. 9,A,10,7000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,덕정주공6단지,AAGYJ1503848,경기도,양주시,고암동,경기도 양주시 고암동 580 양주덕정6단지,"경기도 양주시 고암길 252-36 (고암동, 조은마을)",아파트,2007,20,0,977,2589,2021. 5. 7,A,18,7000,126000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,덕정주공8단지,AAGYJ1503849,경기도,양주시,고암동,경기도 양주시 고암동 584 덕정주공8단지,"경기도 양주시 고암길 172-14 (고암동, 행복한마을)",아파트,2006,18,0,550,1458,2021. 4. 15,A,19,7000,133000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,덕정중흥S클래스아파트,AAGYJ1504476,경기도,양주시,고암동,경기도 양주시 고암동 582 덕정 중흥에스클래스,"경기도 양주시 고암길 200 (고암동, 덕정 중흥에스클래스)",아파트,2011,25,53,314,832,2023. 6. 13,A,7,7000,49000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,산내들마을한양수자인1블럭아파트,AAGYJ0907054,경기도,양주시,고읍동,경기도 양주시 고읍동 440 산내들마을 한양수자인,"경기도 양주시 고읍로 11-7 (고읍동, 산내들마을 한양수자인)",아파트,2009,15,32,598,1585,2019. 6. 26,A,21,7000,147000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주TS푸른솔1차아파트,AAGYJ0903147,경기도,양주시,고읍동,경기도 양주시 고읍동 77 TS푸른솔1차아파트,"경기도 양주시 부흥로 2021-7 (고읍동, TS푸른솔1차아파트)",아파트,1999,19,23,494,1309,2019. 6. 25,A,15,7000,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주고읍휴먼시아4단지,AAGYJ0903882,경기도,양주시,고읍동,경기도 양주시 고읍동 452 산내들마을휴먼시아,"경기도 양주시 고읍로 64 (고읍동, 산내들마을휴먼시아)",아파트,2010,15,0,330,875,2020. 7. 14,A,10,7000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,우미린아파트,AAGYJ0903854,경기도,양주시,고읍동,경기도 양주시 고읍동 451 산내들마을우미린아파트,"경기도 양주시 고읍로35번길 8 (고읍동, 산내들마을우미린아파트)",아파트,2009,15,34,513,1359,2023. 3. 8,A,17,7000,119000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,신도브래뉴8차아파트,AAGYJ0602859,경기도,양주시,광사동,경기도 양주시 광사동 313-4 주내신도8차푸른숲아파트,"경기도 양주시 부흥로 1899 (광사동, 주내신도8차푸른숲아파트)",아파트,1999,15,21,400,1060,2024. 6. 3,A,14,7000,98000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주벨라시티아파트,AAGYJ2104880,경기도,양주시,광적면,경기도 양주시 광적면 가납리 905 양주벨라시티아파트,경기도 양주시 광적면 지섬로198번길 16 (양주벨라시티아파트),아파트,2017,14,26,499,1322,2020. 10. 20,A,17,7000,119000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,덕계금용1차아파트,AAGYJ1603164,경기도,양주시,덕계동,경기도 양주시 덕계동 670 금용아파트,"경기도 양주시 평화로1429번길 43-10 (덕계동, 금용아파트)",아파트,1991,12,24,188,498,2020. 9. 18,A,2,7000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,범양마더빌아파트,AAGYJ1603141,경기도,양주시,덕계동,경기도 양주시 덕계동 853 범양아파트2단지,"경기도 양주시 평화로 1476-24 (덕계동, 범양아파트2단지)",아파트,2005,15,34,508,1346,2023. 5. 3,A,21,7000,147000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주금광1차아파트,AAGYJ1603278,경기도,양주시,덕계동,경기도 양주시 덕계동 646-1 금광포란재아파트,"경기도 양주시 평화로1429번길 89-94 (덕계동, 금광포란재아파트)",아파트,2002,15,21,498,1320,2020. 10. 20,A,15,7000,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주금광2차포란재아파트,AAGYJ1603104,경기도,양주시,덕계동,경기도 양주시 덕계동 424-1 금광포란재아파트,"경기도 양주시 평화로1438번길 11-12 (덕계동, 금광포란재아파트)",아파트,2002,15,33,408,1081,2023. 9. 4,A,14,7000,98000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주현진에버빌1단지,AAGYJ1606130,경기도,양주시,덕계동,경기도 양주시 덕계동 855 양주덕계현진에버빌1단지,"경기도 양주시 고덕로 160 (덕계동, 양주덕계현진에버빌1단지)",아파트,2007,15,32,418,1108,2022. 11. 8,A,14,7000,98000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주서희스타힐스2단지,AAGYJ1003343,경기도,양주시,덕정동,경기도 양주시 덕정동 540 양주서희스타힐스2단지,"경기도 양주시 화합로1325번길 22-33 (덕정동, 양주서희스타힐스2단지)",아파트,2014,21,33,821,2176,2020. 9. 28,A,20,7000,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,고읍주공8단지,AAGYJ0703860,경기도,양주시,만송동,경기도 양주시 만송동 700 양주고읍휴먼시아8단지,"경기도 양주시 고읍북로 120 (만송동, 은빛마을 휴먼시아)",아파트,2010,15,0,1124,2979,2021. 4. 1,A,22,7000,154000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주고읍5단지,AAGYJ0703974,경기도,양주시,만송동,경기도 양주시 만송동 694 양주고읍휴먼시아5단지,"경기도 양주시 고읍북로 15 (만송동, 은빛마을휴먼시아)",아파트,2010,15,0,531,1407,2022. 1. 28,A,14,7000,98000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주고읍6단지,AAGYJ0703852,경기도,양주시,만송동,경기도 양주시 만송동 698 은빛마을휴먼시아,"경기도 양주시 고읍로 117-21 (만송동, 은빛마을휴먼시아)",아파트,2010,15,0,503,1333,2023. 5. 10,A,10,7000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주고읍7단지,AAGYJ0703853,경기도,양주시,만송동,경기도 양주시 만송동 701 은빛마을 휴먼시아,"경기도 양주시 고읍북로 78 (만송동, 은빛마을 휴먼시아)",아파트,2010,15,0,773,2048,2020. 10. 7,A,16,7000,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,은빛마을한양수자인2단지,AAGYJ0702174,경기도,양주시,만송동,경기도 양주시 만송동 696 은빛마을 한양수자인,"경기도 양주시 고읍로 117-7 (만송동, 은빛마을 한양수자인)",아파트,2010,15,37,434,1150,2020. 1. 7,A,12,7000,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주한승아파트,AAGYJ0503357,경기도,양주시,산북동,경기도 양주시 산북동 1 한승미르빌아파트,"경기도 양주시 고덕로 108-59 (산북동, 한승미르빌아파트)",아파트,2001,15,34,498,1320,2020. 9. 25,A,18,7000,126000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,성우아침의미소아파트,AAGYJ0802734,경기도,양주시,삼숭동,경기도 양주시 삼숭동 569 성우아파트 아침의미소,"경기도 양주시 부흥로 2152-11 (삼숭동, 성우아파트 아침의미소)",아파트,2004,15,25,917,2430,2021. 9. 3,A+,33,10000,330000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주자이1단지아파트,AAGYJ0803973,경기도,양주시,삼숭동,경기도 양주시 삼숭동 686-1 양주자이아파트,"경기도 양주시 삼숭로38번길 78-30 (삼숭동, 양주자이아파트)",아파트,2005,15,24,786,2083,2020. 1. 10,A,27,7000,189000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주자이2단지아파트,AAGYJ0805799,경기도,양주시,삼숭동,경기도 양주시 삼숭동 684-1 양주자이아파트,"경기도 양주시 삼숭로38번길 78-12 (삼숭동, 양주자이아파트)",아파트,2005,15,32,574,1521,2020. 1. 6,A,22,7000,154000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주자이3단지아파트,AAGYJ0802992,경기도,양주시,삼숭동,경기도 양주시 삼숭동 683-1 양주자이아파트,"경기도 양주시 삼숭로38번길 55 (삼숭동, 양주자이아파트)",아파트,2005,15,32,742,1966,2020. 4. 16,A,25,7000,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주자이4단지아파트,AAGYJ0802402,경기도,양주시,삼숭동,경기도 양주시 삼숭동 682-1 양주자이아파트,"경기도 양주시 삼숭로38번길 91 (삼숭동, 양주자이아파트)",아파트,2005,15,32,852,2258,2019. 12. 20,A,29,7000,203000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주자이6단지아파트,AAGYJ0805960,경기도,양주시,삼숭동,경기도 양주시 삼숭동 688 양주자이아파트,"경기도 양주시 삼숭로58번길 115 (삼숭동, 양주자이아파트)",아파트,2006,15,32,735,1948,2022. 5. 26,A,25,7000,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,양주자이7단지아파트,AAGYJ0805961,경기도,양주시,삼숭동,경기도 양주시 삼숭동 689 양주자이아파트,"경기도 양주시 삼숭로58번길 141 (삼숭동, 양주자이아파트)",아파트,2006,15,32,561,1487,2020. 2. 24,A,19,7000,133000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부동산 업종 제한,2026.5.17,외과 업종 제한,2026.6.21,옥정센트럴파크푸르지오,AAGYJ1403358,경기도,양주시,옥정동,경기도 양주시 옥정동 955 옥정 센트럴파크 푸르지오,"경기도 양주시 옥정서로 130 (옥정동, 옥정 센트럴파크 푸르지오)",아파트,2016,29,24,1862,4934,2021. 2. 8,A+,36,10000,360000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,GS건설제이드웰NHF아파트,AAGYJ1404252,경기도,양주시,옥정동,경기도 양주시 옥정동 1085 지에스건설제이드웰엔에이치에프,"경기도 양주시 옥정동로 104 (옥정동, 지에스건설제이드웰엔에이치에프)",아파트,2018,29,33,947,2510,2020. 10. 19,A,21,7000,147000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,LH율정마을8단지,AAGYJ1403834,경기도,양주시,옥정동,경기도 양주시 옥정동 1032 옥정천년나무8단지,"경기도 양주시 옥정동로 258 (옥정동, 옥정천년나무8단지)",아파트,2017,21,0,1550,4108,2020. 5. 8,A,20,7000,140000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,세영리첼레이크파크,AAGYJ1404006,경기도,양주시,옥정동,경기도 양주시 옥정동 970 양주 옥정 세영리첼레이크파크,"경기도 양주시 회천남로 14 (옥정동, 세영리첼 레이크파크)",아파트,2020,28,0,811,2149,2020. 9. 28,A,22,7000,154000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,세창리베하우스아파트,AAGYJ1405838,경기도,양주시,옥정동,경기도 양주시 옥정동 176 세창리베하우스아파트,"경기도 양주시 새터로 37 (옥정동, 세창리베하우스아파트)",아파트,2003,15,32,998,2645,2020. 10. 19,A+,34,10000,340000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,양주옥정계룡더파크포레아파트,AAGYJ1406256,경기도,양주시,옥정동,경기도 양주시 옥정동 1099 더 파크포레 계룡건설 엔에이치에프,"경기도 양주시 옥정로2길 265 (옥정동, 더 파크포레 계룡건설 엔에이치에프)",아파트,2020,29,0,901,2388,2020. 9. 25,A,23,7000,161000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,양주옥정유림노르웨이숲,AAGYJ1407056,경기도,양주시,옥정동,경기도 양주시 옥정동 1097 양주옥정 유림노르웨이숲,"경기도 양주시 옥정로2길 229 (옥정동, 양주옥정 유림노르웨이숲)",아파트,2023,35,0,1140,3021,2019. 4. 26,A+,24,10000,240000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,옥정리젠시빌란트,AAGYJ1402314,경기도,양주시,옥정동,경기도 양주시 옥정동 1026 리젠시빌란트,"경기도 양주시 옥정동로9길 74 (옥정동, 리젠시빌란트)",아파트,2018,27,24,514,1362,2022. 3. 29,A,15,7000,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.6.21,,,율정마을7단지,AAGYJ1403905,경기도,양주시,옥정동,경기도 양주시 옥정동 1027 율정마을7단지,"경기도 양주시 옥정동로 257 (옥정동, 율정마을7단지)",아파트,2014,20,0,1256,3328,2020. 9. 25,A,24,7000,168000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.8.30,,,양주옥정대방노블랜드,AAGYJ1405646,경기도,양주시,옥정동,경기도 양주시 옥정동 968 양주옥정신도시 대방노블랜드 더 시그니처,"경기도 양주시 회천남로 54 (옥정동, 양주옥정신도시 대방노블랜드 더 시그니처)",아파트,2021,34,33,1483,3930,2020. 9. 24,A+,26,10000,260000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,e편한세상옥정에듀써밋아파트,AAGYJ1402896,경기도,양주시,옥정동,경기도 양주시 옥정동 1051 e편한세상 옥정 에듀써밋,"경기도 양주시 옥정동로1길 63 (옥정동, e편한세상 옥정 에듀써밋)",아파트,2018,25,0,1160,3074,2019. 9. 16,A+,26,10000,260000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,금호제이드웰아파트,AAGYJ1403165,경기도,양주시,옥정동,경기도 양주시 옥정동 1084 금호건설제이드웰엔에이치에프,"경기도 양주시 옥정동로 106 (옥정동, 금호건설제이드웰엔에이치에프)",아파트,2018,29,0,526,1394,2022. 2. 24,A,11,7000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,이편한세상양주신도시,AAGYJ1402548,경기도,양주시,옥정동,경기도 양주시 옥정동 958 e편한세상 옥정어반센트럴,"경기도 양주시 옥정로5길 35 (옥정동, e편한세상 옥정어반센트럴)",아파트,2017,25,33,761,2017,2020. 5. 6,A+,16,10000,160000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,오산세교2LH12단지,AAGOS2104094,경기도,오산시,가수동,경기도 오산시 가수동 215-4 오산세교2 LH12단지,"경기도 오산시 가수행복로 55-5 (가수동, 오산세교2엘에이치12단지)",아파트,2019,15,0,1136,3101,2019. 12. 6,A,16,7000,112000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,오산KCC스위첸,AAGOS2404703,경기도,오산시,갈곶동,경기도 오산시 갈곶동 713 오산케이씨씨스위첸,"경기도 오산시 오산로 49-5 (갈곶동, 오산케이씨씨스위첸)",아파트,2010,21,32,408,1114,2020. 1. 10,A,12,7000,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,오산우림,AAGOS2404866,경기도,오산시,갈곶동,경기도 오산시 갈곶동 251 우림아파트,"경기도 오산시 경기대로 74 (갈곶동, 우림아파트)",아파트,1998,20,22,901,2460,2022. 3. 11,A,11,7000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,우방힐타운,AAGOS2406082,경기도,오산시,갈곶동,경기도 오산시 갈곶동 110-5 우방힐타운,"경기도 오산시 오산로 77 (갈곶동, 우방힐타운)",아파트,1999,20,32,386,1054,2020. 9. 23,A,10,7000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,한솔솔파크,AAGOS2404554,경기도,오산시,갈곶동,경기도 오산시 갈곶동 704 한솔솔파크,"경기도 오산시 오산로 91-5 (갈곶동, 한솔솔파크)",아파트,2007,18,32,511,1395,2020. 11. 11,A,15,7000,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,센트하임,AAGOS0404409,경기도,오산시,궐동,경기도 오산시 궐동 681-1 센트하임,"경기도 오산시 궐리사로 8 (궐동, 센트하임)",주상복합,2006,15,33,168,252,2022. 1. 27,A,6,7000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,오산제일하이빌,AAGOS0404753,경기도,오산시,궐동,경기도 오산시 궐동 616-2 제일하이빌아파트,"경기도 오산시 궐리사로29번길 11 (궐동, 제일하이빌아파트)",아파트,2004,20,35,370,1010,2022. 1. 13,A,10,7000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,금암마을휴먼시아4단지,AAGOS0705937,경기도,오산시,금암동,경기도 오산시 금암동 513 금암마을휴먼시아4단지아파트,"경기도 오산시 수청로 221 (금암동, 금암마을휴먼시아4단지아파트)",아파트,2010,20,0,1071,2924,2019. 5. 23,A,24,7000,168000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,금암마을휴먼시아7단지,AAGOS0705938,경기도,오산시,금암동,경기도 오산시 금암동 522 금암마을휴먼시아7단지아파트,"경기도 오산시 여계산로 10 (금암동, 금암마을휴먼시아7단지아파트)",아파트,2009,15,0,736,2009,2020. 5. 22,A,18,7000,126000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,꿈에그린더센트럴,AAGOS0705793,경기도,오산시,금암동,경기도 오산시 금암동 498 꿈에그린 더 센트럴,"경기도 오산시 수청로 121 (금암동, 꿈에그린 더 센트럴)",아파트,2011,25,46,297,811,2020. 10. 5,A,6,7000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,오산세교죽미마을12단지,AAGOS0704704,경기도,오산시,금암동,경기도 오산시 금암동 499 세교 서희스타힐스,"경기도 오산시 수청로 107 (금암동, 세교 서희스타힐스)",아파트,2011,18,0,412,1125,2020. 10. 14,A,13,7000,91000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,오산세교삼미마을16단지,AAGOS1005975,경기도,오산시,내삼미동,경기도 오산시 내삼미동 897 삼미마을,"경기도 오산시 내삼미로 109 (내삼미동, 삼미마을)",아파트,2013,20,0,822,2244,2019. 12. 5,A,17,7000,119000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,오산누읍1단지,AAGOS2004047,경기도,오산시,누읍동,경기도 오산시 누읍동 621 휴먼시아,"경기도 오산시 누읍로 20 (누읍동, 휴먼시아)",아파트,2010,15,0,1179,3219,2021. 3. 12,A,27,7000,189000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,세마역에듀파크,AAGOS1307244,경기도,오산시,세교동,경기도 오산시 세교동 624 세마역 에듀파크,"경기도 오산시 수목원로 577-15 (세교동, 세마역 에듀파크)",아파트,2010,20,0,832,2271,2022. 12. 22,A,25,7000,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,외과 업종 제한,2026.3.22,,,오산세교주상1블럭,AAGOS1304101,경기도,오산시,세교동,경기도 오산시 세교동 587 오산세교주상1블록,"경기도 오산시 경기대로761번길 10 (세교동, 오산세교주상1블록)",아파트,2017,23,0,720,1966,2021. 6. 9,A,9,7000,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,오산세마효성백년가약,AAGOS1205885,경기도,오산시,양산동,경기도 오산시 양산동 667-1 오산세마 효성백년가약,"경기도 오산시 양산로 422 (양산동, 오산세마 효성백년가약)",아파트,2010,22,34,392,1070,2022. 5. 31,A,11,7000,77000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,운암대동,AAGOS0104701,경기도,오산시,오산동,경기도 오산시 오산동 923-2 운암 대동 황토방 아파트,"경기도 오산시 운암로 64 (오산동, 운암 대동 황토방 아파트)",아파트,2000,21,49,660,1802,2021. 4. 6,A+,18,10000,180000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,오산대원,AAGOS0304928,경기도,오산시,원동,경기도 오산시 원동 30 대원아파트,"경기도 오산시 부원로 67-6 (원동, 대원아파트)",아파트,2000,15,24,894,2441,2021. 11. 1,A,30,7000,210000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,오산신양,AAGOS0305748,경기도,오산시,원동,경기도 오산시 원동 756-4 신양아파트,"경기도 오산시 대원로 47 (원동, 신양아파트)",아파트,1995,17,25,170,464,2021. 5. 18,A,4,7000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,오산원동한양수자인,AAGOS0304754,경기도,오산시,원동,경기도 오산시 원동 907 오산원동 한양수자인아파트,"경기도 오산시 부원로87번길 19 (원동, 오산원동 한양수자인아파트)",아파트,2019,25,30,495,1351,2022. 3. 10,A,12,7000,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,우경싸이트빌,AMGOS0305732,경기도,오산시,원동,경기도 오산시 원동 768-1 우경싸이트빌,"경기도 오산시 경기대로 227 (원동, 우경싸이트빌)",주상복합,2005,15,11,191,287,2022. 3. 10,A,2,7000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,
